bgg_id,bgg_name,year_published,play_time,rank,bayes_average,average,users_rated,average_weight,mechanisms,publishers,designers,families,categories
491,"Web of Power",2000,60,1081,6.58407,7.30894,3597,2.3071,"Area Majority / Influence|Hand Management|Network and Route Building|Open Drafting","Goldsieber Spiele|999 Games|GameField|Rio Grande Games","Michael Schacht","Components: Map (Continental / National scale)|Components: Wooden pieces & boards|Digital Implementations: BrettspielWelt|Series: Web of Power / China","Medieval|Territory Building"
325022,"Coffee Traders",2021,150,1083,6.58376,7.72042,2292,4.2356,"Action Points|Area Majority / Influence|Contracts|Turn Order: Pass Order","Capstone Games|Engames|Giochix.it|Maldito Games|MTS Games|One Moment Games|Skellig Games|Super Meeple","Rolf Sagel|André Spil","Crowdfunding: Spieleschmiede|Food & Drink: Coffee","Economic|Farming|Industry / Manufacturing|Territory Building"
154086,"Gold West",2015,60,1097,6.57646,7.30263,3321,2.4579,"Area Majority / Influence|Contracts|Mancala|Modular Board|Network and Route Building|Set Collection","Tasty Minstrel Games|Trick or Treat Studios|2Tomatoes Games|Kronos Games (Krogam)|Matagot","J. Alex Kevern","Digital Implementations: Board Game Arena|Misc: LongPack Games|Theme: Mining","American West|Economic|Territory Building"
98351,"Core Worlds",2011,120,1105,6.57373,7.14033,4320,2.8931,"Deck, Bag, and Pool Building|Hand Management|Open Drafting","Stronghold Games","Andrew Parks","Digital Implementations: VASSAL|Game: Core Worlds","Card Game|Civilization|Science Fiction|Space Exploration"
240,"Britannia",1986,300,1100,6.57524,7.19015,4321,3.1611,"Area Movement|Dice Rolling|Simulation|Stat Check Resolution|Voting","The Avalon Hill Game Co|Fantasy Flight Games|Gibsons|Delta Vision Publishing|Devir|Edge Entertainment|Esdevium|Heidelberger Spieleverlag|Welt der Spiele","Lewis Pulsipher","Ancient: Rome|Components: Map (Continental / National scale)|Country: England|Country: Scotland|Country: Wales|Digital Implementations: VASSAL|History: Roman Britain|Series: Britannia Game System|Theme: King Arthur / The Knights of the Round Table / Camelot|War Battlespace: Land warfare","Ancient|Civilization|Medieval|Wargame"
295607,"Canopy",2021,30,1106,6.5728,7.27849,3651,2,"Open Drafting|Push Your Luck|Set Collection","Weird City Games|Devir|Gém Klub Kft.|Hobby Game Mall|Hobby World|KOSMOS|Lucky Duck Games|Meeples|MINDOK","Tim Eisner","Crowdfunding: Kickstarter|Digital Implementations: TableTop Simulator Mod (TTS)|Region: Amazon Rainforest|Series: Two-player games (Kosmos)|Theme: Nature|Theme: Trees and Forests","Animals|Card Game|Environmental"
300753,"Cross Clues",2020,10,1092,6.57981,7.21515,4224,1.0741,"Cooperative Game|Elapsed Real Time Ending|Real-Time","Blue Orange Games|Blue Orange (EU)|The Bored Game Company|Buró|Cranio Creations|DiceTree Games|Fantasmagoria|Feelindigo|Fractal Juegos|Gém Klub Kft.|Geronimo Games|Lifestyle Boardgames Ltd|Maldito Games|MEBO Games|MIPL|Outland|PaperGames (III)|Rebel Sp. z o.o.","Grégory Grard","Components: Sand Timers|Mechanism: Give a Clue / Get a Clue|Theme: Retro|Word Games: Guess the Word","Card Game|Deduction|Party Game|Real-time|Word Game"
52461,"Legacy: The Testament of Duke de Crecy",2013,60,1113,6.56858,7.12414,4441,2.7197,"End Game Bonuses|Hand Management|Open Drafting|Set Collection|Solo / Solitaire Game|Turn Order: Progressive|Worker Placement|Worker Placement, Different Worker Types","Portal Games|Gemenot|IELLO|Pegasus Spiele","Michiel Justin Elliott Hendriks","Cities: Paris (France)|Components: Wooden pieces & boards|Country: France|Players: Games with Solitaire Rules|Theme: Genealogy / Heredity","Age of Reason|Card Game|Economic"
66056,"Rivals for Catan",2010,60,1117,6.56733,6.93658,8078,2.3222,"Dice Rolling|Hand Management|Open Drafting|Race","KOSMOS|999 Games|Albi|Catan Studio|Devir|Filosofia Éditions|Giochi Uniti|Hobby World|Ideal Board Games|Igroljub|IntelliGames.BG|Lautapelit.fi|Mayfair Games|Spilbræt.dk","Klaus Teuber","Game: Catan|Game: The Rivals for Catan|Players: Two-Player Only Games|Series: Two-player games (Kosmos)|Versions & Editions: Two-Player Versions of More-Player Games","Card Game|City Building|Medieval|Territory Building"
318983,"Faiyum",2020,140,1112,6.57047,7.4789,2656,3.0726,"Action Retrieval|Deck, Bag, and Pool Building|Hand Management|Hexagon Grid|Network and Route Building|Open Drafting|Solo / Solitaire Game|Worker Placement","2F-Spiele|Arclight Games|Rio Grande Games","Friedemann Friese","Ancient: Egypt|Animals: Alligators / Crocodiles|Components: Meeples (Animal) / Animeeples|Components: Wooden pieces & boards|Digital Implementations: Tabletopia|Rivers: Nile|Theme: Construction","Ancient|City Building|Economic|Farming"
65901,"Age of Industry",2010,120,1129,6.562,7.34035,3069,3.3525,"Hand Management|Loans|Market|Network and Route Building|Open Drafting|Tech Trees / Tech Tracks","Treefrog Games|Hobby Japan|Wargames Club Publishing","Martin Wallace","Components: Map (Regional scale)|Country: Germany|Game: Age of Industry|History: Industrial Revolution|Occupation: Engineer|Region: New England (USA)|Series: Treefrog Line (Warfrog)","Economic|Industry / Manufacturing|Transportation"
681,"Quarto",1991,20,1127,6.56302,6.89821,8423,1.8798,"Open Drafting|Pattern Building|Pattern Recognition|Square Grid","Gigamic|Accessijeux|Back Alley Games|Broadway Toys LTD|Family Games, Inc.|Fundex|G3|Great American Trading Company|Identity Games International B.V.|Korea Boardgames|Marbles: The Brain Store|Mitra|Oficina do Aprendiz|Pressman Toy Corp.","Blaise Muller","Category: n in a row|Category: Combinatorial|Components: 4 x 4 Grids|Components: Wooden pieces & boards|Digital Implementations: Board Game Arena|Misc: Mensa Select|Misc: Watch It Played How To Videos|Players: Two-Player Only Games|Promotional: Board Games|Series: Basic (Gigamic)|Series: Classic (Gigamic)","Abstract Strategy|Children's Game"
1382,"Winner's Circle",2001,60,1136,6.5575,6.98579,5831,1.6046,"Betting and Bluffing|Roll / Spin and Move","alea|DiceTree Games|Ediciones MasQueOca|Face2Face Games|Group SNE|Ravensburger|Smart Ltd","Reiner Knizia","Animals: Horses|Misc: LongPack Games|Series: Alea Small Box|Series: Book Box (DiceTree)|Sports: Horse Racing","Animals|Racing|Sports"
360265,"Sabika",2022,120,1124,6.56628,7.73564,2195,3.844,"Events|Rondel|Variable Set-up","Ludonova|Broadway Toys LTD|Keep Exploring Games|Lavka Games|Lucrum Games|Mosaico Jogos|Planeta Igor|Strohmann Games","Germán P. Millán","Cities: Granada (Andalusia, Spain)|Components: Map (Continental / National scale)|Country: Spain|Region: Mediterranean Sea","Medieval"
177524,"ICECOOL",2016,30,1134,6.55811,6.7888,11785,1.0541,"Area Movement|Flicking|Take That","Brain Games|AMIGO|Conclave Editora|Desyllas Games|Hobby Japan|IGAMES|Korea Boardgames|Lautapelit.fi|Lifestyle Boardgames Ltd|Ludicus|MINDOK|Oliphante|Rebel Sp. z o.o.|Reflexshop|SD Games|Swan Panasia Co., Ltd.","Brian Gomez","Animals: Penguins|Category: Dized Tutorial|Components: Game Box Used In Play|Continents: Antarctica|Mechanism: Finger Flicking Games|Players: One versus Many|Theme: Anthropomorphic Animals|Theme: Food / Cooking","Action / Dexterity|Animals|Children's Game"
182340,"Star Trek: Frontiers",2016,240,1152,6.549,7.83797,1937,4.339,"Cooperative Game|Deck, Bag, and Pool Building|Hexagon Grid|Modular Board|Multi-Use Cards|Solo / Solitaire Game|Tile Placement|Variable Player Powers","WizKids (I)","Vlaada Chvátil|Andrew Parks","Components: Clix|Players: Games with Solitaire Rules|TV Shows: Star Trek (various)|Versions & Editions: Versions with IP after the original release","Movies / TV / Radio theme|Science Fiction|Space Exploration"
436126,"Finspan",2025,60,916,6.67788,7.76356,2797,2.3523,"End Game Bonuses|Hand Management|Once-Per-Game Abilities|Solo / Solitaire Game|Tags","Stonemaier Games|999 Games|Arclight Games|Delta Vision Publishing|Feuerland Spiele|Ghenos Games|Grok Games|Lautapelit.fi|Maldito Games|Matagot|MINDOK|MIPL|Rebel Sp. z o.o.|Surfin' Meeple China","David Gordon (I)|Michael O'Connell (II)","Animals: Fish / Fishes|Category: Dized Tutorial|Digital Implementations: Tabletopia|Game: Wingspan|Mechanism: Tableau Building|Misc: GettingGames Tutorial Videos|Misc: Made by Panda|Organizations: Automa Factory|Players: Games with Solitaire Rules","Animals|Card Game"
161882,"Irish Gauge",2014,60,1149,6.54988,7.19761,3591,2.3778,"Auction / Bidding|Hexagon Grid|Income|Investment|Network and Route Building|Random Production|Stock Holding|Victory Points as a Resource","Capstone Games|Winsome Games","Amabel Holland","Country: Ireland|Misc: Watch It Played How To Videos|Series: Cube Rails|Series: Iron Rail (Capstone Games)|Series: Winsome Essen Sets","Economic|Trains"
164949,"Time of Crisis: The Roman Empire in Turmoil, 235-284 AD",2017,180,1160,6.54623,7.57881,2330,3.0376,"Action Points|Area Movement|Campaign / Battle Card Driven|Deck, Bag, and Pool Building|Dice Rolling|Hand Management|Open Drafting","GMT Games|Ergo Ludo Editions","Wray Ferrell|Brad Johnson (I)","Ancient: Rome|Components: Map (Continental / National scale)|Continents: Europe|Digital Implementations: Rally the Troops|History: Barbarian migrations and invasions|History: Roman Empire|Region: Middle East|Region: North Africa","Ancient|Wargame"
224,"History of the World",1991,270,1157,6.54697,7.1147,4612,2.766,"Area Majority / Influence|Dice Rolling|Hand Management","Avalon Hill|Ragnar Brothers|The Avalon Hill Game Co|Compendium Games|Gibsons|Welt der Spiele|Z-Man Games","Gary Dicken|Steve Kendall|Phil Kendall","Ancient: Rome|Components: Map (Global Scale)|Components: Miniatures|Theme: Colonial","Civilization|Ancient|Medieval|Napoleonic|Post-Napoleonic|Renaissance|Wargame|World War I"
19600,"Antike",2005,120,1167,6.5449,7.07553,4729,2.9922,"Area Majority / Influence|Area Movement|Rondel","PD-Verlag|eggertspiele|Oya|Rio Grande Games","Mac Gerdts","Ancient: Greece|Ancient: Rome|Category: Combinatorial|Components: Map (Continental / National scale)|Game: Antike|Series: Rondel (Mac Gerdts)","Ancient|Civilization|Fighting|Nautical|Territory Building"
324090,"Scarface 1920",2023,150,1144,6.55178,7.95781,2037,3.8026,"Area Majority / Influence|Area Movement|Deck, Bag, and Pool Building|End Game Bonuses|Hand Management|Open Drafting|Solo / Solitaire Game|Variable Player Powers|Worker Placement, Different Worker Types","Redzen Games|Grimspire|SD Games|Spiele-Offensive.de","Toni Serradesanferm|Daniel Simon","Cities: Chicago (Illinois, USA)|Components: Game Trayz Inside|Components: Miniatures|Crowdfunding: Kickstarter|Crowdfunding: Spieleschmiede|Decades: The 1920's|History: Prohibition in the USA|Interwar period (Nov. 1918 - Aug. 1939)|Theme: Mystery / Crime","Economic|Mafia"
104710,"Wiz-War (Eighth Edition)",2012,60,1159,6.5464,7.05972,5132,2.32,"Deck Construction|Dice Rolling|Grid Movement|Hand Management|Interrupts|Line of Sight|Map Deformation|Modular Board|Pick-up and Deliver|Player Elimination|Take That|Variable Set-up","Fantasy Flight Games|Edge Entertainment|Giochi Uniti|Heidelberger Spieleverlag|Wargames Club Publishing","Tom Jolly|Kevin Wilson","Components: Miniatures|Components: Polyhedral (not D6) dice|Creatures: Dragons|Creatures: Monsters","Fantasy|Fighting|Miniatures"
299960,"Alma Mater",2020,150,1170,6.54436,7.28923,3303,3.75,"Closed Drafting|End Game Bonuses|Hand Management|Tile Placement|Worker Placement","eggertspiele|Arclight Games|Plan B Games|Rawstone|sternenschimmermeer","Acchittocca|Flaminia Brasini|Virginio Gigli|Stefano Luperto|Antonio Tinto","Theme: School / College / University","Renaissance"
134352,"Two Rooms and a Boom",2013,20,1153,6.54808,6.98709,5854,1.4768,"Acting|Elapsed Real Time Ending|Hidden Roles|Real-Time|Team-Based Game|Variable Player Powers|Voting","17wanzy (Yihu BG)|IELLO|Tuesday Knight Games","Alan Gerding|Sean McCoy","Crowdfunding: Kickstarter|Misc: No Table Needed","Bluffing|Card Game|Deduction|Negotiation|Party Game|Print & Play|Real-time|Spies / Secret Agents"
37628,"Haggis",2010,45,1162,6.54578,7.03166,4801,2.1022,"Betting and Bluffing|Hand Management|Ladder Climbing","Indie Boards & Cards|(Self-Published)|Bambus Spieleverlag|Engames|Mandoo Games|Portland Game Collective","Sean Ross (I)","Card Games: Climbing|Card Games: Shedding / Stops|Components: Traditional Playing Cards|Country: Scotland|Digital Implementations: Board Game Arena|Misc: LongPack Games|Organizations: The Game Artisans of Canada|Series: Postcard Box Games (Indie Boards and Cards)|Theme: Stained glass","Card Game"
205597,"Jump Drive",2017,30,1176,6.54101,7.00516,5170,2.032,"Hand Management|Income|Multi-Use Cards|Set Collection|Simultaneous Action Selection|Tags","Rio Grande Games|Matagot|Pegasus Spiele","Thomas Lehmann","Components: Multi-Use Cards|Digital Implementations: Board Game Arena|Game: Race for the Galaxy|Players: Games with expansions that add solo play","Card Game|Science Fiction|Space Exploration"
306481,"Tawantinsuyu: The Inca Empire",2020,120,1179,6.53976,7.39964,2882,4.1045,"Action Points|Area Majority / Influence|Hand Management|Open Drafting|Pattern Building|Rondel|Set Collection|Solo / Solitaire Game|Variable Set-up|Worker Placement, Different Worker Types","Board&Dice|CMON Global Limited|CrowD Games|Galápagos Jogos|Giant Roc|Giochix.it|Maldito Games|Pixie Games|Portal Games|Rawstone|sternenschimmermeer","Dávid Turczi","Cities: Cusco (Peru)|Country: Inca Empire|Country: Peru|Crowdfunding: Spieleschmiede|Digital Implementations: Tabletopia|Misc: LongPack Games|Players: Games with Solitaire Rules|Theme: Native Americans / First Peoples","Civilization|Economic|Renaissance"
150999,"Valley of the Kings",2014,45,1185,6.53544,7.00848,4945,2.1802,"Deck, Bag, and Pool Building|Hand Management|Open Drafting|Set Collection","Alderac Entertainment Group|BoardBros|Devir|Pegasus Spiele","Tom Cleaver","Ancient: Egypt|Cities: Luxor (Egypt)|Game: Valley of the Kings|Mythology: Egyptian|Series: Pocket Game (AEG)","Ancient|Card Game|Mythology|Religious"
16992,"Tsuro",2005,20,1186,6.53524,6.66701,29561,1.2213,"Hand Management|Network and Route Building|Player Elimination|Tile Placement","Calliope Games|WizKids (I)|64 Ounce Games|Abysse Corp.|DV Games|Enigma (Bergsala Enigma)|Flick Game Studio|Kaissa Chess & Games|KOSMOS|Matagot","Tom McMurchie","Components: 6 x 6 Grids|Creatures: Dragons|Digital Implementations: Steam","Fantasy"
180680,"Automobiles",2016,75,1189,6.53248,7.19175,3498,2.2125,"Deck, Bag, and Pool Building|Hand Management|Race","Alderac Entertainment Group","David Short","Digital Implementations: Board Game Arena|Digital Implementations: Yucata|Series: Destination Fun (AEG)|Sports: Auto Racing","Racing|Sports|Transportation"
200954,"Fields of Green",2016,45,1195,6.53063,7.12517,3957,2.6,"Closed Drafting|Simultaneous Action Selection|Tile Placement|Variable Phase Order","Artipia Games|Czacha Games|Flick Game Studio|GaGa Games|Ghenos Games|Matagot|Spiele-Offensive.de|Stronghold Games|Surfin' Meeple China","Vangelis Bagiartakis","Animals: Donkeys|Crowdfunding: Kickstarter|Crowdfunding: Spieleschmiede|Crowdfunding: zagramw.to|Mechanism: Tableau Building|Theme: Gardening|Theme: Nature","Card Game|City Building|Farming"
75449,"Firenze",2010,60,1193,6.53107,7.2207,3339,2.5519,"Auction: Dutch|Increase Value of Unchosen Resources|Set Collection","Pegasus Spiele|Quined Games","Andreas Steding","Cities: Florence (Tuscany, Italy)|Country: Italy|Digital Implementations: Yucata|Region: Tuscany (Italy)","Economic|Renaissance"
191231,"Via Nebula",2016,60,1213,6.52203,7.01305,4731,2.2537,"Action Points|Connections|Contracts|Hexagon Grid|Network and Route Building|Pick-up and Deliver","Space Cowboys|Broadway Toys LTD|GP Games|Rebel Sp. z o.o.","Martin Wallace","Animals: Pigs|Components: Control Boards","Territory Building|Transportation"
175199,"Mottainai",2015,30,1216,6.5212,7.0381,4504,3.1658,"Follow|Hand Management|Multi-Use Cards|Set Collection|Team-Based Game|Variable Phase Order","Asmadi Games|Ludofy Creative","Carl Chudyk","Components: Multi-Use Cards|Country: Japan|Digital Implementations: Yucata|Mechanism: Tableau Building|Religious: Buddhism|Theme: Temple","Card Game|Print & Play"
207691,"Railroad Revolution",2016,90,1219,6.51933,7.31546,2869,3.2414,"Network and Route Building|Worker Placement|Worker Placement, Different Worker Types","What's Your Game?|hobbity.eu|Pegasus Spiele|Red Glove","Marco Canetta|Stefania Niccolini","","Trains"
377470,"Sail",2023,20,1175,6.54112,7.33917,2929,2.25,"Communication Limits|Cooperative Game|Track Movement|Trick-taking|Variable Player Powers","Allplay|BoardM Factory|CMON Global Limited|Devir|Reflexshop","Akiyama Koryo|Kozu Yusei","Animals: Octopuses|Digital Implementations: Board Game Arena|Players: Two-Player Only Games|Series: Small Box Big Game (Allplay)|Series: Tricky Card Games (Allplay)|Theme: Pirates","Card Game|Nautical|Pirates"
163154,"Falling Sky: The Gallic Revolt Against Caesar",2016,360,1236,6.51238,7.78597,1874,3.9846,"Area Majority / Influence|Area Movement|Campaign / Battle Card Driven|Dice Rolling|Events|Movement Points|Simulation|Solo / Solitaire Game|Variable Phase Order|Variable Player Powers","GMT Games|ASYNCRON games|Fox in the Box|Pixie Games","Volko Ruhnke|Andrew Ruhnke","Ancient: Rome|Components: Map (Continental / National scale)|Components: Multi-Use Cards|History: Roman – Gallic Wars|Players: Games with Solitaire Rules|Players: Wargames with Solitaire Rules|Series: COIN (GMT)","Ancient|Wargame"
122522,"Smash Up",2012,45,1218,6.52034,6.6984,27936,2.0613,"Area Majority / Influence|Card Play Conflict Resolution|Deck Construction|Hand Management|Kill Steal|Open Drafting|Take That|Variable Player Powers|Variable Set-up","Alderac Entertainment Group|Arclight Games|Bard Centrum Gier|Edge Entertainment|Galápagos Jogos|HaKubia|Hobby World|IELLO|Kaissa Chess & Games|MYBG Co., Ltd.|NeoTroy Games|Pegasus Spiele|REXhry|uplay.it edizioni","Paul Peterson","Animals: Dinosaurs|Creatures: Aliens / Extraterrestrials|Creatures: Zombies|Digital Implementations: Steam|Game: Smash Up|Theme: Ninjas|Theme: Pirates|Theme: Robots","Card Game|Fantasy|Humor|Pirates|Science Fiction|Zombies"
